IR0_cam,IR1_cam,IR2_cam,IR3_cam,IR0_meas,IR1_meas,IR2_meas,IR3_meas
-3.76,4.4,34.99,4.43,300.0,150.0,938.0,972.0
-1.68,4.51,33.37,10.69,300.0,150.0,938.0,972.0
-1.71,6.48,33.1,10.58,300.0,150.0,938.0,972.0
-3.67,0.05,23.43,13.36,300.0,150.0,938.0,972.0
-3.64,-0.53,20.55,13.66,168.0,283.0,946.0,967.0
-3.67,-0.07,22.85,13.41,168.0,283.0,946.0,967.0
-3.69,0.36,25.01,13.23,168.0,283.0,946.0,967.0
-3.61,-0.86,23.82,11.7,168.0,283.0,946.0,967.0
-3.64,-0.43,21.03,13.6,168.0,283.0,946.0,967.0
-3.65,-0.39,21.23,13.58,168.0,283.0,946.0,967.0
-3.64,-0.43,21.03,13.6,168.0,283.0,946.0,967.0
-3.64,-0.53,20.55,13.66,168.0,283.0,946.0,967.0
-3.64,-0.43,21.03,13.6,164.0,292.0,946.0,959.0
-3.66,-0.13,22.56,13.44,164.0,292.0,946.0,959.0
-3.67,0.05,23.43,13.36,164.0,292.0,946.0,959.0
-3.67,-0.02,23.1,13.39,164.0,292.0,946.0,959.0
-3.7,0.83,27.35,13.08,164.0,292.0,946.0,959.0
-3.7,0.7,26.7,13.12,164.0,292.0,946.0,959.0
-3.69,0.46,25.48,13.2,164.0,292.0,946.0,959.0
-3.66,-0.13,22.56,13.44,164.0,292.0,946.0,959.0
-3.72,4.59,35.74,1.6,308.0,154.0,940.0,971.0
-3.71,4.67,36.09,0.94,308.0,154.0,940.0,971.0
-3.73,4.53,35.52,2.16,308.0,154.0,940.0,971.0
-3.72,4.62,35.88,1.32,308.0,154.0,940.0,971.0
-3.72,4.59,35.74,1.6,308.0,154.0,940.0,971.0
-1.63,4.62,33.8,8.43,308.0,154.0,940.0,971.0
-1.6,4.7,34.08,7.38,308.0,154.0,940.0,971.0
0.57,6.93,32.4,11.18,308.0,154.0,940.0,971.0
0.61,7.03,32.69,11.17,308.0,154.0,940.0,971.0
-0.13,8.37,19.61,-0.15,308.0,154.0,940.0,971.0
-1.54,4.84,34.63,5.92,308.0,154.0,940.0,971.0
-3.67,4.86,36.85,-0.04,308.0,154.0,940.0,971.0
-3.69,4.74,36.35,0.54,308.0,154.0,940.0,971.0
-3.73,4.54,35.57,2.03,308.0,154.0,940.0,971.0
-3.72,4.59,35.74,1.6,308.0,154.0,940.0,971.0
-3.72,4.58,35.71,1.69,308.0,154.0,940.0,971.0
-3.71,4.65,35.98,1.12,308.0,154.0,940.0,971.0
-3.71,4.65,35.98,1.12,308.0,154.0,940.0,971.0
-3.72,4.59,35.74,1.6,308.0,154.0,940.0,971.0
-1.58,4.74,34.25,6.87,308.0,154.0,940.0,971.0
-1.56,4.81,34.52,6.15,308.0,154.0,940.0,971.0
-3.25,6.96,23.19,-2.58,308.0,154.0,940.0,971.0
-3.25,6.96,23.19,-2.58,308.0,154.0,940.0,971.0
-3.29,6.74,24.02,-2.49,308.0,154.0,940.0,971.0
-3.25,6.96,23.19,-2.58,308.0,154.0,940.0,971.0
-3.2,7.18,22.43,-2.66,308.0,154.0,940.0,971.0
-3.2,7.18,22.43,-2.66,308.0,154.0,940.0,971.0
-3.72,4.59,35.74,1.6,314.0,154.0,849.0,956.0
-3.74,4.5,35.41,2.51,314.0,154.0,849.0,956.0
-3.73,4.54,35.55,2.1,314.0,154.0,849.0,956.0
-3.76,4.42,35.06,3.98,314.0,154.0,849.0,956.0
-1.61,4.67,33.99,7.68,314.0,154.0,849.0,956.0
-1.59,4.71,34.15,7.16,299.0,154.0,942.0,971.0
-3.37,6.34,25.93,-2.27,299.0,154.0,942.0,971.0
-3.29,6.75,23.99,-2.49,285.0,155.0,938.0,964.0
-3.29,6.74,24.02,-2.49,285.0,155.0,938.0,964.0
-3.25,6.96,23.19,-2.58,285.0,155.0,938.0,964.0
-3.33,6.54,24.91,-2.39,285.0,155.0,938.0,964.0
-3.29,6.74,24.02,-2.49,285.0,155.0,938.0,964.0
-3.29,6.75,23.99,-2.49,285.0,155.0,938.0,964.0
-3.29,6.74,24.02,-2.49,285.0,155.0,938.0,964.0
-3.29,6.74,24.03,-2.49,285.0,155.0,938.0,964.0
-3.29,6.74,24.03,-2.49,285.0,155.0,938.0,964.0
-3.29,6.74,24.02,-2.49,285.0,155.0,938.0,964.0
-3.29,6.75,23.99,-2.49,285.0,155.0,938.0,964.0
-3.25,6.96,23.19,-2.58,285.0,155.0,938.0,964.0
-3.29,6.74,24.03,-2.49,285.0,155.0,938.0,964.0
-3.29,6.74,24.02,-2.49,285.0,155.0,938.0,964.0
-3.2,7.18,22.43,-2.66,285.0,155.0,938.0,964.0
-3.16,7.42,21.71,-2.74,285.0,155.0,938.0,964.0
-1.8,10.18,17.3,-3.49,285.0,155.0,938.0,964.0
-1.69,10.65,17.09,-3.51,323.0,155.0,902.0,957.0
-1.69,10.65,17.09,-3.51,323.0,155.0,900.0,957.0
-1.55,15.45,14.6,-3.53,323.0,155.0,901.0,957.0
-1.07,17.83,14.07,-3.59,323.0,155.0,900.0,957.0
-2.36,7.98,18.76,-3.34,323.0,155.0,901.0,957.0
-2.36,7.98,18.76,-3.34,323.0,155.0,901.0,957.0
-2.43,11.07,16.55,-3.32,323.0,155.0,901.0,957.0
-2.52,10.6,16.91,-3.28,323.0,155.0,901.0,957.0
-2.5,7.41,19.33,-3.29,323.0,155.0,901.0,957.0
-2.36,7.98,18.76,-3.34,324.0,155.0,901.0,957.0
-2.59,7.05,19.76,-3.24,323.0,155.0,901.0,957.0
-2.33,8.1,18.66,-3.35,323.0,155.0,901.0,957.0
-2.18,15.9,13.4,-3.4,323.0,155.0,901.0,957.0
1.36,15.68,13.49,-0.98,323.0,155.0,901.0,957.0
-2.18,12.28,15.81,-3.4,323.0,155.0,901.0,957.0
-2.47,7.52,19.22,-3.3,324.0,155.0,901.0,957.0
-2.02,9.31,17.77,-3.44,323.0,155.0,901.0,957.0
-2.11,8.97,17.99,-3.42,917.0,154.0,712.0,958.0
-2.18,8.66,18.21,-3.4,917.0,154.0,712.0,958.0
-2.07,9.13,17.89,-3.43,917.0,154.0,712.0,958.0
-2.1,8.98,17.98,-3.42,917.0,154.0,712.0,958.0
-2.06,9.16,17.87,-3.43,917.0,154.0,712.0,958.0
-2.25,8.38,18.42,-3.38,917.0,154.0,712.0,958.0
-2.4,7.8,18.93,-3.33,917.0,154.0,712.0,958.0
-2.37,7.92,18.82,-3.34,917.0,154.0,712.0,958.0
-2.15,12.47,15.71,-3.41,917.0,154.0,712.0,958.0
1.59,16.36,13.23,-1.04,917.0,154.0,712.0,958.0
-2.07,16.6,13.15,-3.43,917.0,154.0,712.0,958.0
-2.18,8.66,18.21,-3.4,917.0,154.0,712.0,958.0
-2.07,9.13,17.89,-3.43,917.0,154.0,712.0,958.0
-2.43,7.7,19.03,-3.32,917.0,154.0,712.0,958.0
-2.54,7.23,19.54,-3.27,917.0,154.0,712.0,958.0
-2.47,7.52,19.22,-3.3,917.0,154.0,712.0,958.0
-2.59,7.05,19.76,-3.24,917.0,154.0,712.0,958.0
-2.43,7.7,19.03,-3.32,917.0,154.0,712.0,958.0
-2.52,7.32,19.43,-3.28,917.0,154.0,712.0,958.0
-2.8,6.22,21.0,-3.12,917.0,154.0,712.0,958.0
-2.87,5.94,21.53,-3.07,917.0,154.0,712.0,958.0
-2.91,5.75,21.93,-3.03,917.0,154.0,712.0,958.0
-2.99,5.43,22.7,-2.95,917.0,154.0,712.0,958.0
0.05,8.83,18.87,-0.32,917.0,154.0,712.0,958.0
0.07,8.87,18.8,-0.33,917.0,154.0,712.0,958.0
3.25,12.29,15.58,2.22,917.0,154.0,712.0,958.0
3.25,15.31,12.91,2.22,917.0,154.0,712.0,958.0
-0.89,35.6,1.1,-0.89,949.0,226.0,216.0,958.0
-0.7,32.86,3.86,0.64,949.0,226.0,216.0,958.0
-0.7,32.86,3.86,0.64,949.0,226.0,216.0,958.0
-0.7,32.86,3.86,0.64,949.0,226.0,216.0,958.0
-0.07,27.74,2.59,-0.21,949.0,226.0,216.0,958.0
0.01,27.29,2.47,-0.29,949.0,226.0,216.0,958.0
-0.11,27.95,2.64,-0.17,949.0,226.0,216.0,958.0
0.1,26.83,2.36,-0.36,949.0,226.0,216.0,958.0
0.39,-1.67,10.46,18.96,949.0,226.0,216.0,958.0
0.35,-1.7,12.54,18.79,949.0,226.0,216.0,958.0
0.03,27.18,2.44,-0.3,949.0,226.0,216.0,958.0
-0.79,34.05,4.16,0.84,949.0,226.0,216.0,958.0
-1.1,36.46,5.66,1.24,949.0,226.0,216.0,958.0
-0.96,36.81,4.85,1.3,949.0,226.0,216.0,958.0
-0.95,36.7,4.83,1.28,949.0,226.0,216.0,958.0
-0.96,36.81,4.85,1.3,949.0,226.0,216.0,958.0
-0.6,31.74,3.58,0.46,949.0,226.0,216.0,958.0
-0.5,30.75,3.34,0.29,949.0,226.0,216.0,958.0
-0.49,30.69,3.32,0.28,949.0,226.0,216.0,958.0
-0.49,30.69,3.32,0.28,949.0,226.0,216.0,958.0
-0.5,30.75,3.34,0.29,949.0,226.0,216.0,958.0
-0.88,35.39,4.5,1.07,947.0,224.0,218.0,959.0
-1.1,36.46,5.66,1.24,948.0,223.0,217.0,959.0
-1.17,35.87,6.11,1.15,949.0,223.0,217.0,959.0
-1.24,35.24,6.7,1.04,948.0,223.0,217.0,959.0
-1.3,34.72,7.27,0.95,943.0,236.0,222.0,961.0
-1.23,35.33,6.61,1.06,943.0,236.0,222.0,961.0
3.3,36.2,2.6,-1.25,943.0,236.0,222.0,961.0
3.34,35.55,2.47,-1.23,943.0,236.0,222.0,961.0
5.32,35.28,-1.24,-3.58,943.0,236.0,222.0,961.0
5.48,33.06,-1.48,-3.54,943.0,236.0,222.0,961.0
5.3,35.72,-1.19,-3.58,943.0,236.0,222.0,961.0
5.32,35.28,-1.24,-3.58,943.0,236.0,222.0,961.0
0.79,35.91,3.91,-1.41,943.0,235.0,222.0,961.0
0.86,36.37,3.43,-1.36,943.0,236.0,222.0,961.0
-1.8,30.2,18.2,0.2,943.0,236.0,222.0,961.0
-1.8,30.2,18.2,0.2,943.0,236.0,222.0,961.0
-1.79,30.25,18.23,0.21,943.0,236.0,222.0,961.0
-1.8,30.22,18.21,0.2,943.0,236.0,222.0,961.0
-1.8,30.2,18.2,0.2,943.0,236.0,222.0,961.0
-1.8,30.21,18.2,0.2,943.0,236.0,222.0,961.0
-1.8,30.21,18.2,0.2,943.0,236.0,222.0,961.0
-1.8,30.2,18.2,0.2,943.0,236.0,222.0,961.0
-1.8,30.22,18.21,0.2,943.0,236.0,222.0,961.0
-1.8,30.2,18.2,0.2,943.0,236.0,222.0,961.0
-1.8,30.22,18.21,0.2,953.0,262.0,216.0,955.0
-1.8,30.2,18.2,0.2,953.0,262.0,216.0,955.0
-1.8,30.21,18.2,0.2,953.0,262.0,216.0,955.0
0.2,30.2,16.2,0.2,953.0,262.0,216.0,955.0
2.21,30.24,14.22,0.21,953.0,262.0,216.0,955.0
2.2,30.2,14.2,0.2,953.0,262.0,216.0,955.0
-0.18,-0.1,27.92,2.63,953.0,262.0,216.0,955.0
-0.96,36.9,4.87,1.32,953.0,262.0,216.0,955.0
-0.79,34.05,4.16,0.84,953.0,262.0,216.0,955.0
-0.7,32.86,3.86,0.64,953.0,262.0,216.0,955.0
-0.79,34.05,4.16,0.84,953.0,262.0,216.0,955.0
-0.79,34.09,4.17,0.85,953.0,262.0,216.0,955.0
-0.5,30.75,3.34,0.29,953.0,262.0,216.0,955.0
-0.13,28.05,2.66,-0.16,953.0,262.0,216.0,955.0
-0.24,28.77,2.84,-0.04,953.0,262.0,216.0,955.0
2.54,25.89,-0.04,-0.24,953.0,262.0,216.0,955.0
3.14,23.88,-0.4,0.16,953.0,262.0,216.0,955.0
28.97,18.36,0.24,-1.77,953.0,262.0,216.0,955.0
21.41,18.46,0.27,-1.76,953.0,262.0,216.0,955.0
13.24,18.75,0.34,-1.71,953.0,262.0,216.0,955.0
12.06,18.83,2.41,-1.7,953.0,262.0,216.0,955.0
6.93,19.48,2.63,-1.59,953.0,262.0,216.0,955.0
4.86,20.09,2.83,-1.48,953.0,262.0,216.0,955.0
5.18,19.97,2.79,-1.51,958.0,304.0,212.0,939.0
7.2,19.42,2.61,-1.6,958.0,304.0,212.0,939.0
4.86,20.09,2.83,-1.48,958.0,304.0,212.0,939.0
4.86,20.09,2.83,-1.48,958.0,304.0,212.0,938.0
10.47,12.79,10.47,21.7,958.0,304.0,212.0,938.0
4.22,4.22,12.24,26.27,958.0,304.0,212.0,938.0
4.44,12.63,26.96,4.44,958.0,304.0,212.0,938.0
6.41,12.52,24.73,4.38,958.0,304.0,212.0,938.0
4.2,8.2,12.2,22.2,958.0,304.0,212.0,938.0
4.87,13.41,28.35,4.87,958.0,304.0,212.0,938.0
0.58,2.71,17.6,11.79,958.0,304.0,212.0,938.0
0.6,2.73,17.66,11.46,958.0,304.0,212.0,939.0
-1.59,0.51,19.43,7.16,958.0,304.0,212.0,938.0
-1.53,0.6,19.8,5.71,958.0,305.0,212.0,938.0
-1.8,0.2,18.2,30.2,958.0,304.0,212.0,938.0
-1.61,0.49,19.37,7.49,958.0,304.0,212.0,938.0
-1.79,0.21,18.23,30.25,116.0,227.0,952.0,559.0
-1.65,0.42,19.09,9.32,116.0,228.0,952.0,559.0
-1.63,0.46,19.24,8.23,116.0,228.0,952.0,559.0
-1.61,0.49,19.37,7.49,116.0,228.0,952.0,559.0
-1.64,0.44,19.15,8.84,116.0,228.0,952.0,559.0
-1.62,0.48,19.3,7.84,116.0,228.0,952.0,559.0
-1.62,0.48,19.3,7.84,116.0,228.0,952.0,559.0
-1.66,0.42,19.07,9.49,116.0,228.0,952.0,559.0
-1.63,0.45,19.21,8.43,116.0,228.0,952.0,559.0
-1.61,0.49,19.37,7.49,116.0,228.0,952.0,559.0
-1.67,0.4,19.01,10.0,116.0,228.0,952.0,559.0
-1.61,0.49,19.37,7.49,116.0,228.0,952.0,559.0
-1.65,0.42,19.09,9.32,116.0,228.0,952.0,559.0
-1.61,0.49,19.37,7.49,116.0,228.0,952.0,559.0
-1.64,0.44,19.15,8.84,116.0,228.0,952.0,559.0
-1.64,0.44,19.15,8.84,116.0,228.0,952.0,559.0
-1.64,0.44,19.15,8.84,125.0,231.0,955.0,968.0
-1.58,0.54,19.54,6.66,125.0,231.0,955.0,968.0
-1.59,0.52,19.47,6.96,125.0,231.0,955.0,968.0
-1.64,0.44,19.15,8.84,125.0,232.0,954.0,968.0
-1.8,0.2,18.2,30.2,125.0,232.0,954.0,968.0
-1.62,0.48,19.3,7.84,125.0,232.0,954.0,968.0
-1.64,0.44,19.15,8.84,125.0,232.0,954.0,968.0
-1.79,0.21,18.23,30.25,125.0,232.0,954.0,968.0
-1.79,0.21,18.25,30.28,125.0,232.0,954.0,968.0
-1.79,0.21,18.24,30.25,125.0,232.0,954.0,968.0
-1.79,0.21,18.26,30.29,125.0,232.0,954.0,968.0
-1.8,0.2,18.22,30.22,125.0,232.0,954.0,968.0
0.2,0.2,16.2,30.2,125.0,232.0,955.0,968.0
0.2,0.2,16.21,30.22,125.0,232.0,954.0,968.0
-1.8,0.2,18.22,30.22,125.0,232.0,955.0,968.0
-1.8,0.2,18.2,30.2,125.0,232.0,955.0,968.0
0.2,0.2,16.2,30.2,125.0,232.0,954.0,968.0
0.2,0.2,16.2,30.2,125.0,232.0,955.0,968.0
-1.12,1.92,9.64,33.95,125.0,232.0,954.0,968.0
-1.14,1.19,5.88,36.16,125.0,232.0,955.0,968.0
-1.16,1.16,6.02,35.98,125.0,232.0,954.0,968.0
-1.14,1.19,5.88,36.16,125.0,232.0,955.0,968.0
1.28,1.28,5.51,35.66,125.0,232.0,955.0,968.0
-1.23,1.05,6.62,35.32,125.0,232.0,955.0,968.0
-1.71,0.33,18.72,30.98,125.0,232.0,954.0,968.0
-1.72,0.31,18.65,30.88,125.0,232.0,954.0,968.0
-1.72,0.31,18.65,30.88,125.0,232.0,955.0,968.0
-1.74,0.3,18.59,30.78,125.0,232.0,954.0,968.0
-1.74,0.29,18.58,30.76,125.0,232.0,954.0,968.0
-1.72,0.31,18.65,30.88,125.0,232.0,954.0,968.0
-1.74,0.3,18.59,30.78,125.0,232.0,955.0,968.0
-1.74,0.29,18.58,30.76,125.0,232.0,955.0,968.0
-1.71,0.33,18.72,30.98,125.0,232.0,955.0,968.0
-1.72,0.31,18.65,30.88,125.0,232.0,955.0,968.0
-1.74,0.3,18.59,30.78,125.0,232.0,955.0,968.0
-1.73,0.31,18.64,30.86,125.0,232.0,954.0,968.0
-1.74,0.3,18.59,30.78,125.0,232.0,955.0,968.0
-1.74,0.29,18.58,30.76,125.0,232.0,954.0,968.0
-1.72,0.31,18.65,30.88,125.0,232.0,955.0,968.0
-1.75,0.28,18.52,30.67,125.0,232.0,954.0,968.0
-1.74,0.3,18.59,30.78,125.0,232.0,955.0,968.0
-1.74,0.29,18.58,30.76,125.0,232.0,955.0,968.0
-1.74,0.29,18.58,30.76,125.0,231.0,954.0,968.0
-1.75,0.28,18.52,30.67,125.0,232.0,955.0,968.0
-1.72,0.31,18.65,30.88,125.0,232.0,955.0,968.0
-1.75,0.28,18.52,30.67,125.0,232.0,955.0,968.0
-1.76,0.27,18.46,30.59,125.0,232.0,955.0,968.0
-1.75,0.28,18.52,30.68,125.0,232.0,955.0,968.0
-1.76,0.26,18.46,30.58,125.0,232.0,954.0,968.0
0.28,0.28,16.49,30.67,125.0,232.0,954.0,968.0
0.25,0.25,16.39,30.51,125.0,232.0,955.0,968.0
0.24,0.24,16.35,30.44,125.0,232.0,955.0,968.0
-1.79,0.22,18.29,30.33,125.0,232.0,954.0,968.0
-1.78,0.23,18.32,30.38,125.0,232.0,954.0,968.0
-1.75,0.28,18.52,30.67,125.0,232.0,955.0,968.0
-1.71,0.33,18.73,31.0,125.0,232.0,955.0,968.0
-1.7,0.35,18.81,31.11,125.0,232.0,955.0,968.0
-1.69,0.37,18.88,31.22,125.0,232.0,955.0,968.0
-1.7,0.35,18.81,31.11,125.0,232.0,955.0,968.0
-1.66,0.4,17.77,31.43,125.0,232.0,955.0,968.0
-1.71,0.33,18.72,30.98,125.0,232.0,955.0,968.0
-1.7,0.35,18.81,31.11,125.0,232.0,955.0,968.0
-1.69,0.37,18.88,31.22,125.0,232.0,955.0,968.0
-1.68,0.38,18.91,31.26,125.0,232.0,955.0,968.0
-1.71,0.33,18.73,31.0,125.0,232.0,955.0,968.0
0.32,0.32,16.62,30.89,125.0,232.0,955.0,968.0
-1.71,0.33,18.72,30.98,125.0,232.0,955.0,968.0
-1.73,0.31,18.64,30.86,125.0,232.0,955.0,968.0
-1.66,0.4,17.77,31.43,125.0,232.0,955.0,968.0
-1.67,0.4,18.19,31.38,125.0,232.0,955.0,968.0
-1.68,0.38,18.91,31.26,125.0,232.0,954.0,968.0
-1.69,0.37,18.88,31.22,125.0,232.0,954.0,968.0
-1.71,0.33,18.73,31.0,125.0,232.0,954.0,968.0
-1.71,0.33,18.73,31.0,125.0,232.0,955.0,968.0
-1.71,0.33,18.73,31.0,125.0,232.0,954.0,968.0
-1.7,0.35,18.81,31.11,125.0,232.0,954.0,968.0
-1.71,0.33,18.73,31.0,125.0,232.0,954.0,968.0
-1.14,1.19,5.88,36.16,125.0,232.0,955.0,968.0
-1.21,1.08,6.44,35.51,125.0,233.0,955.0,968.0
-1.21,1.08,6.44,35.51,125.0,232.0,955.0,968.0
-1.21,1.08,6.44,35.51,125.0,232.0,955.0,968.0
-1.3,0.94,7.34,34.66,139.0,797.0,942.0,931.0
-1.26,1.01,6.88,35.07,139.0,797.0,942.0,931.0
-1.21,1.08,6.44,35.51,139.0,797.0,942.0,931.0
-1.3,0.94,7.34,34.66,139.0,796.0,942.0,931.0
-1.3,0.95,7.3,34.7,139.0,797.0,942.0,931.0
1.19,1.19,5.88,36.16,139.0,797.0,942.0,931.0
1.08,1.08,6.44,35.51,139.0,797.0,942.0,931.0
-1.77,0.25,18.41,30.51,139.0,797.0,942.0,931.0
-1.77,0.25,18.41,30.51,139.0,797.0,942.0,931.0
-1.76,0.26,18.46,30.58,139.0,797.0,942.0,931.0
-1.77,0.25,18.41,30.51,139.0,797.0,942.0,931.0
-1.75,0.28,18.52,30.67,139.0,797.0,942.0,931.0
-1.7,0.35,18.79,31.08,139.0,797.0,942.0,931.0
8.27,20.33,8.27,10.28,139.0,797.0,942.0,931.0
9.35,11.51,9.35,22.33,139.0,797.0,942.0,931.0
9.35,11.51,9.35,22.33,139.0,797.0,942.0,931.0
9.35,11.51,9.35,22.33,139.0,797.0,942.0,931.0
11.05,21.58,6.84,11.05,139.0,797.0,942.0,931.0
17.77,9.91,12.79,15.15,139.0,797.0,942.0,931.0
14.23,6.22,16.23,10.22,139.0,797.0,942.0,931.0
13.46,9.18,19.87,9.18,139.0,797.0,942.0,931.0
12.98,8.81,19.24,8.81,139.0,797.0,942.0,931.0
12.56,8.48,18.68,8.48,139.0,797.0,942.0,931.0
12.65,8.55,18.8,8.55,139.0,797.0,942.0,931.0
18.21,11.01,19.5,11.01,139.0,797.0,942.0,931.0
16.96,11.07,11.27,16.69,139.0,797.0,942.0,931.0
9.17,15.59,9.17,17.73,139.0,797.0,942.0,931.0
9.17,15.59,9.17,17.73,139.0,784.0,941.0,933.0
9.17,15.59,9.17,17.73,139.0,784.0,941.0,933.0
9.17,15.59,9.17,17.73,139.0,784.0,941.0,933.0
22.08,17.01,1.8,3.97,139.0,784.0,941.0,933.0
22.7,22.28,5.6,5.43,139.0,784.0,941.0,933.0
11.35,13.49,22.06,4.92,139.0,784.0,941.0,933.0
11.27,13.41,21.94,4.87,138.0,784.0,941.0,933.0
9.06,15.43,23.92,2.69,138.0,784.0,941.0,933.0
7.23,13.74,26.77,4.34,138.0,784.0,942.0,933.0
-1.72,4.4,18.67,14.71,139.0,784.0,942.0,933.0
-1.72,4.4,18.67,14.71,138.0,784.0,941.0,933.0
-1.71,4.44,18.77,12.89,139.0,784.0,941.0,933.0
-1.72,4.4,18.67,14.71,139.0,784.0,942.0,933.0
0.34,4.44,16.72,22.23,139.0,784.0,942.0,933.0
2.36,6.44,14.59,24.79,139.0,784.0,941.0,933.0
0.33,4.42,16.68,26.89,139.0,784.0,941.0,933.0
-1.3,2.93,20.39,27.95,139.0,784.0,942.0,933.0
-1.3,2.93,20.39,27.95,139.0,784.0,942.0,933.0
-1.1,1.82,17.07,29.44,138.0,784.0,942.0,933.0
-1.1,1.82,17.07,29.44,139.0,784.0,941.0,933.0
-1.1,1.82,17.07,29.44,138.0,784.0,941.0,933.0
-1.18,2.19,18.17,28.85,139.0,784.0,942.0,933.0
-1.18,2.19,18.17,28.85,139.0,784.0,942.0,933.0
-1.18,2.19,18.17,28.85,139.0,784.0,942.0,933.0
-1.18,2.19,18.17,28.85,139.0,784.0,942.0,933.0
1.25,5.64,13.26,31.79,139.0,784.0,941.0,933.0
3.48,5.81,13.9,31.34,138.0,784.0,941.0,933.0
4.44,1.61,9.01,21.35,138.0,784.0,941.0,933.0
9.01,-1.65,8.74,19.13,138.0,784.0,941.0,933.0
10.69,-1.68,8.63,18.94,139.0,784.0,941.0,933.0
10.0,-1.67,8.67,19.01,138.0,784.0,941.0,933.0
9.49,-1.66,8.7,19.07,138.0,784.0,941.0,933.0
7.16,-1.59,8.92,19.43,138.0,784.0,941.0,933.0
8.43,-1.63,8.79,19.21,138.0,784.0,941.0,933.0
8.43,-1.63,8.79,19.21,138.0,784.0,941.0,933.0
9.49,-1.66,6.63,19.07,138.0,784.0,941.0,933.0
10.69,-1.68,6.57,18.94,138.0,784.0,941.0,933.0
12.89,-1.71,6.48,18.77,138.0,784.0,941.0,933.0
14.71,-1.72,6.44,18.67,138.0,784.0,941.0,933.0
18.29,-1.74,6.37,18.54,183.0,622.0,958.0,184.0
15.82,-1.73,4.38,18.62,183.0,623.0,958.0,184.0
12.89,-1.71,4.44,18.77,183.0,623.0,958.0,184.0
8.43,-1.63,6.7,19.21,183.0,622.0,958.0,184.0
5.68,20.01,22.35,1.24,269.0,191.0,304.0,941.0
1.19,23.47,23.47,-0.92,269.0,191.0,304.0,941.0
0.91,24.09,24.09,-0.82,269.0,191.0,304.0,941.0
0.91,24.09,24.09,-0.82,269.0,191.0,304.0,941.0
4.49,21.28,23.75,1.59,269.0,191.0,304.0,941.0
4.92,20.75,23.16,1.44,269.0,191.0,304.0,941.0
0.97,23.95,23.95,-0.84,269.0,191.0,304.0,941.0
4.49,21.28,23.75,1.59,269.0,191.0,304.0,941.0
3.38,18.68,27.85,2.13,198.0,204.0,341.0,949.0
3.1,17.94,26.85,2.32,198.0,204.0,341.0,949.0
3.14,21.02,26.58,2.29,198.0,204.0,341.0,949.0
3.18,21.13,26.46,2.27,198.0,204.0,341.0,949.0
0.01,20.35,27.29,-0.29,198.0,204.0,341.0,949.0
0.16,21.02,26.58,-0.4,160.0,211.0,372.0,952.0
0.19,21.13,26.46,-0.42,160.0,211.0,372.0,952.0
4.68,21.03,23.47,1.52,160.0,211.0,372.0,952.0
4.19,20.83,26.72,1.71,160.0,211.0,372.0,952.0
5.29,20.36,22.74,1.34,160.0,211.0,372.0,952.0
5.68,20.01,24.7,1.24,160.0,211.0,372.0,952.0
5.68,20.01,24.7,1.24,160.0,211.0,372.0,952.0
5.68,20.01,24.7,1.24,160.0,211.0,372.0,952.0
6.54,19.38,23.95,1.07,160.0,211.0,372.0,952.0
1.85,22.35,24.7,-1.11,160.0,211.0,372.0,952.0
2.25,21.86,24.16,-1.19,160.0,211.0,372.0,952.0
6.74,19.26,21.53,1.03,160.0,211.0,372.0,952.0
6.74,19.26,21.53,1.03,160.0,211.0,372.0,952.0
6.74,19.26,21.53,1.03,160.0,211.0,372.0,952.0
6.74,19.26,21.53,1.03,160.0,211.0,372.0,952.0
2.25,21.86,21.86,-1.19,160.0,211.0,372.0,952.0
6.09,19.68,24.32,1.15,160.0,211.0,372.0,952.0
1.59,22.74,25.12,-1.04,160.0,211.0,372.0,952.0
1.51,22.88,25.27,-1.02,160.0,211.0,372.0,952.0
5.84,19.88,24.55,1.2,160.0,211.0,372.0,952.0
5.84,19.88,24.55,1.2,160.0,211.0,372.0,952.0
1.59,22.74,25.12,-1.04,160.0,211.0,372.0,952.0
5.68,20.01,24.7,1.24,160.0,211.0,372.0,952.0
5.84,19.88,24.55,1.2,160.0,211.0,372.0,952.0
5.84,19.88,24.55,1.2,160.0,211.0,372.0,952.0
6.27,19.55,24.16,1.11,160.0,211.0,372.0,952.0
5.84,19.88,24.55,1.2,160.0,211.0,372.0,952.0
5.84,19.88,24.55,1.2,160.0,211.0,372.0,952.0
5.68,20.01,24.7,1.24,160.0,211.0,372.0,952.0
6.27,19.55,24.16,1.11,160.0,211.0,372.0,952.0
1.68,22.6,24.97,-1.07,160.0,211.0,372.0,952.0
5.68,20.01,24.7,1.24,160.0,211.0,372.0,952.0
5.84,19.88,24.55,1.2,160.0,211.0,372.0,952.0
5.68,20.01,24.7,1.24,160.0,211.0,372.0,952.0
5.84,19.88,24.55,1.2,160.0,211.0,372.0,952.0
5.68,20.01,22.35,1.24,160.0,211.0,372.0,952.0
5.42,20.24,22.6,1.3,160.0,211.0,372.0,952.0
5.68,20.01,22.35,1.24,160.0,211.0,372.0,952.0
-0.6,17.6,25.39,0.46,160.0,211.0,372.0,952.0
-0.96,15.98,23.24,1.3,160.0,211.0,372.0,952.0
-1.03,15.68,22.84,1.53,160.0,211.0,372.0,952.0
-1.03,15.68,22.84,1.53,160.0,211.0,372.0,952.0
1.47,16.01,20.86,4.83,223.0,199.0,328.0,947.0
